jet0Pt,jet0Eta,jet0Phi,jet1Pt,jet1Eta,jet1Phi,DiTauPt,DiTauEta,DiTauPhi,SignedDeltaPhi,Weight
255.415,-0.873044,0.360016,72.5815,2.67112,-0.394511,215.485,0.63987,-3.09244,-0.754527,0.0330381
70.4962,-4.54223,2.44637,69.0524,0.0823086,2.14386,51.1945,-1.77039,-0.458447,-0.302506,0.0355955
155.445,-2.37957,-1.24463,33.8306,3.24791,1.63737,88.0772,1.34503,1.94825,2.882,0.0321504
91.482,1.39399,-0.226265,46.2503,-2.74255,1.11298,100.278,-1.74506,-3.13322,-1.33925,0.0312525
79.952,-1.36632,2.72151,78.2362,3.63333,-0.849105,48.7579,1.86802,0.578646,2.71257,0.0312956
102.404,3.28117,1.44876,54.6513,-1.83924,0.603747,92.4876,0.869017,-1.97423,0.845013,0.0326539
120.307,1.73223,-1.8538,60.773,-3.44953,1.48294,40.9011,-0.261347,0.659466,2.94645,0.0334732
105.685,1.03726,-1.39294,84.3638,-2.96293,-2.99655,56.1699,1.13268,0.725428,1.60361,0.0332353
89.663,3.78628,1.56167,36.6524,-1.08873,2.35998,50.8368,0.325916,-2.02146,-0.798311,0.0334831
81.8368,-2.29649,1.67972,38.2152,4.42665,3.06932,68.7702,1.31448,-0.804895,1.3896,0.031837
84.0409,2.82797,-1.92913,31.8412,-2.92755,3.0247,49.9376,0.457583,0.713168,1.32935,0.0320712
84.4798,-1.95464,-0.474847,81.1114,3.24074,-0.419824,96.8164,-0.0183988,-2.72233,0.0550226,0.0369217
52.6516,-2.64274,-0.519428,50.7709,3.68282,-1.1114,73.2402,-1.25695,2.75797,-0.591973,0.0336849
115.673,1.32771,2.29802,50.9762,-3.8905,0.515137,92.082,-0.00123793,-1.39718,1.78288,0.0319155
91.061,2.97158,1.34859,65.9149,-1.05163,-1.93619,37.5823,1.50797,-1.22582,-2.99841,0.0316431
81.403,-3.67626,2.31804,68.7053,3.53797,1.91733,57.4735,1.06505,-1.18359,-0.400708,0.0348623
163.031,-1.21135,1.26228,43.2904,3.6706,-0.554876,57.7026,0.872465,-2.25777,-1.81715,0.0334787
91.4076,-2.11566,-1.5807,75.4129,3.1299,0.0708613,73.406,-0.0797576,2.32029,1.65156,0.0309302
126.263,2.93045,2.76591,81.0128,-2.33839,-2.89255,89.2122,-0.314753,-0.102782,-0.62472,0.0335516
97.0236,2.64005,-1.85527,64.6511,-1.6888,-0.856073,43.5031,1.66761,1.5632,-0.999197,0.0322886
135.19,-2.51051,1.40327,71.0731,1.20082,1.23591,163.369,-0.231157,-1.83589,-0.167365,0.0320923
103.263,-2.36393,-1.44764,78.712,2.94454,2.98422,93.0434,-1.12773,1.18185,-1.85133,0.033488
128.97,-0.474274,2.62285,43.9426,3.4346,2.09141,133.462,2.00416,-0.716423,-0.531437,0.0323247
72.0907,2.92653,-1.77,66.2361,-2.61396,-1.52998,32.0773,-1.24612,0.330353,-0.240023,0.0309562
230.224,-1.65624,-1.37393,122.651,3.40759,-0.816744,317.162,1.32558,2.04815,0.557184,0.0358649
140.51,-0.624802,-1.14447,64.6821,3.53149,2.09588,100.452,1.12876,1.43322,-3.04284,0.0330635
83.4269,1.41201,2.97218,58.7537,-2.71002,-1.70628,89.2689,-0.650705,0.377567,-1.60472,0.0319647
237.424,-1.10167,-2.88141,114.31,3.97481,0.677534,69.8289,0.43182,0.213337,-2.72424,0.0357329
62.9365,-1.04948,2.05556,58.2276,2.62061,-2.87725,38.0099,1.82159,-0.802481,1.35037,0.0315484
69.4719,1.86822,1.9194,69.2128,-4.35117,0.667324,100.151,-1.8229,-2.45459,1.25207,0.0357601
109.612,3.75156,-1.88745,90.0588,-3.76085,-1.00229,57.6359,-1.33631,1.1907,-0.885153,0.0383205
263.382,2.02963,2.65448,93.4513,-3.29914,0.400983,172.672,0.193483,-0.817203,2.2535,0.0355921
191.044,-2.66386,-3.03463,67.816,3.45971,-1.12178,100.257,1.83489,0.401742,1.91285,0.0360514
120.212,-3.07939,1.01531,119.136,1.15415,0.657084,244.152,0.291881,-2.42405,-0.35823,0.0334143
287.195,-1.22901,-2.05145,100.953,2.80948,0.146767,169.24,0.770396,1.63513,2.19822,0.0337305
146.852,2.71068,-0.210243,38.909,-1.95183,2.6626,84.5311,2.02988,-3.02567,-2.87284,0.0315225
183.277,-2.61574,-1.21471,59.4058,3.00991,-1.57383,246.584,-2.01325,1.94195,-0.359126,0.0334308
149.112,-1.82504,-0.377022,140.233,1.73883,0.0408102,114.951,0.0122188,2.99926,0.417833,0.0331607
183.149,1.57304,1.2468,54.7587,-2.90632,0.653245,146.203,-0.517534,-2.28146,0.593555,0.0328271
170.27,-0.886627,1.72828,55.9913,3.84468,-2.0702,47.433,2.34008,-0.71559,2.4847,0.0341014
209.025,-2.07929,-1.70861,48.8803,2.66309,1.80682,75.6004,-0.604941,1.61617,-2.76775,0.0330716
46.1255,-3.70714,-1.00409,37.3717,2.89961,-0.136004,44.0228,0.498383,1.81677,0.868083,0.0323859
122.815,-0.792971,1.63649,63.2692,3.53435,0.860418,94.0643,1.7211,-1.70768,-0.776077,0.0318751
305.533,2.67966,-1.25874,32.1249,-2.60822,-2.7172,178.993,-0.0734551,1.873,1.45846,0.0326908
123.048,-1.70197,1.00166,64.9275,2.6553,-0.337431,96.981,1.01941,-2.67022,-1.33909,0.0322425
160.022,-1.92134,1.50356,72.3305,1.78825,1.72628,135.641,-0.903965,-2.00881,0.222718,0.0324205
80.263,-2.55799,1.88383,69.5298,2.38423,-1.92095,47.2611,0.812461,-0.118882,2.47841,0.0325316
182.862,-1.51226,2.01414,56.1373,4.25445,0.731152,132.797,1.74418,-1.15457,-1.28299,0.036687
97.4779,-1.57484,1.32826,35.4687,3.12439,2.51843,71.035,-0.985766,-1.50494,1.19018,0.0318807
73.675,-3.24047,2.90823,47.7419,1.42424,-1.42921,30.0618,0.730862,0.324825,1.94574,0.0319972
54.9556,-4.11569,2.95623,41.8951,2.18589,1.3953,44.1966,-0.939531,-1.35399,-1.56093,0.0344863
149.166,-1.68035,0.626951,39.2373,3.61478,1.12701,67.2225,-0.378763,-2.40878,0.500058,0.0360402
94.6305,-2.09719,-1.86065,40.6412,2.91085,-1.76307,51.5299,0.657931,0.917228,0.0975829,0.0323843
143.565,3.10949,-2.3395,40.0327,-1.05292,-2.22862,81.5223,2.00383,1.00521,-0.110886,0.0323041
108.444,-2.62559,-1.57197,86.044,1.80927,-0.314354,86.6944,-1.53277,1.7407,1.25762,0.0328356
68.0172,3.04999,1.1998,58.0391,-2.81406,1.02736,81.5304,-0.0790088,-1.78469,0.172447,0.0332888
183.381,2.56074,-3.08716,154.282,-0.549131,1.11134,136.876,0.541558,0.0035884,2.08469,0.030919
203.465,1.22813,2.6865,153.827,-2.22779,0.446423,92.5612,-1.15811,-1.31792,2.24008,0.0329248
238.027,1.38446,1.17005,49.2274,-3.10841,-2.17807,105.631,0.0945463,-1.87155,-2.93506,0.0329119
175.959,-2.46867,-0.361373,137.124,2.56446,-2.42686,162.038,0.313707,1.53252,-2.06549,0.0349224
223.057,0.414947,1.08474,40.6637,-4.36477,0.621783,81.2079,-1.50916,-1.96073,0.462958,0.0339612
126.773,0.983641,0.54438,62.237,-4.35652,2.99253,50.33,-0.875993,-1.95341,-2.44815,0.0352925
127.458,-1.69692,-0.194509,69.8605,2.05446,-2.39561,40.7578,0.346823,3.07269,-2.2011,0.0318555
168.421,-3.68987,-3.13716,73.0133,1.72352,-1.15742,52.6022,1.09432,0.154738,1.97974,0.0340013
88.1117,1.46874,-3.05964,39.462,-4.83513,1.22231,59.3133,-0.930164,-0.832631,2.00124,0.0344861
186.948,1.65663,1.63572,39.7149,-2.00423,2.84477,188.651,-0.501779,-1.30963,-1.20905,0.0326736
159.38,2.54834,-0.0172534,42.3058,-0.714599,-0.935965,144.508,1.54469,2.95322,0.918712,0.0315441
280.324,1.75914,-3.03704,88.1605,-3.01548,-2.17801,240.284,-0.667746,0.339532,-0.859029,0.0342137
75.1349,2.3815,2.52523,57.0287,-3.35208,0.846446,32.7703,-0.485894,-1.02449,1.67878,0.0333506
89.8558,1.25814,-0.0448997,45.0846,-4.68413,-0.0705664,75.4226,0.473748,2.71641,0.0256666,0.0349792
101.745,-3.05864,-2.17196,71.0653,3.85664,2.85158,76.7156,-1.69354,0.138234,-1.25964,0.0360429
80.6096,-2.99787,3.1342,40.7496,2.45209,-0.0126126,44.661,1.08076,-0.507966,3.13637,0.0324571
138.844,-2.48501,1.13374,61.9816,1.45085,-0.19048,181.92,-0.593824,-2.18908,-1.32422,0.0317885
243.712,2.44584,2.44374,145.802,-0.57154,0.85519,223.66,1.56078,-0.596061,1.58855,0.0298936
153.277,2.23819,1.29376,57.5815,-3.70815,3.00925,145.594,-1.04941,-1.50072,-1.71549,0.0338908
307.899,-1.88285,-0.428625,108.617,1.36271,-1.85489,173.755,-0.768507,2.37732,-1.42627,0.0334555
91.3354,2.477,1.82125,78.13,-1.74965,0.263067,51.1754,0.590411,-2.52986,1.55819,0.0310924
42.4097,2.03888,1.82696,35.809,-2.40305,1.41604,38.7131,1.15019,-1.38784,0.410921,0.0286214
220.146,-2.08794,-0.392638,66.8384,3.46584,2.81906,33.2094,0.788846,3.00849,-3.07148,0.0343652
88.8535,-2.33239,0.928333,32.8724,2.20271,0.179567,53.773,-1.18103,-2.60195,-0.748766,0.0313164
72.8443,-2.10893,1.09598,35.5916,2.63394,1.91299,100.345,-0.20217,-1.81293,0.81701,0.031279
93.378,1.62421,2.63865,86.6334,-1.78008,3.07959,160.633,1.15983,-0.207655,-0.440938,0.0305483
136.79,-0.491279,0.480659,70.5549,3.77528,0.92063,123.693,1.20237,-2.64006,0.439971,0.0338144
161.911,-2.58639,-2.06735,65.9296,2.77224,-0.730124,95.8237,-0.0613153,1.4897,1.33722,0.0338631
424.843,-1.58467,0.12797,137.897,2.18703,1.8011,434.242,-0.385404,-2.57141,1.67313,0.0347029
165.137,1.42384,-0.233747,57.7352,-4.24182,0.0686659,200.072,-0.750433,2.90704,-0.302413,0.0357798
82.4111,3.44171,0.77362,78.3991,-0.370525,-0.0947923,98.0053,2.07164,-2.55692,0.868412,0.0323984
165.796,-2.36066,1.97023,76.7608,2.3099,2.51141,150.696,-0.0520263,-1.08923,0.541184,0.0336028
168.786,2.36352,-1.0038,78.7991,-2.50139,2.89213,46.8849,-0.318316,1.62165,2.38725,0.0330218
169.406,-2.32926,-1.33957,137.058,0.730253,-0.753697,260.217,-2.08394,2.005,0.58587,0.0320335
104.419,-1.31882,3.03302,37.013,2.36,-2.62804,106.169,1.87367,0.096311,0.622123,0.0319331
199.244,-1.57726,-2.91016,67.3603,4.63528,-2.58125,213.243,0.0481903,0.388363,0.328905,0.0380268
64.7937,-3.04851,-2.32314,34.9784,1.77297,-0.667287,70.7165,-1.68035,1.57172,1.65585,0.0315242
176.819,1.99118,-2.58616,72.2553,-2.66062,-0.689225,94.7551,-1.4085,1.31676,-1.89694,0.033085
99.1402,-0.437424,2.80693,63.0498,2.88323,-1.58163,103.177,1.27979,0.213567,1.89463,0.032
149.528,-1.1551,-0.308084,48.9887,4.24852,0.576244,114.863,0.691483,2.833,0.884328,0.0343943
158.263,-2.33938,-1.06078,97.2493,2.55031,0.400401,144.892,-0.167661,2.45956,1.46118,0.0335905
91.9415,1.01534,-2.2443,35.2581,-4.8311,-0.615918,56.1198,-1.50955,1.28032,-1.62838,0.0350214
59.213,-1.31234,1.77536,43.209,3.06943,0.937004,56.9972,-0.98947,-1.57504,-0.838353,0.0314595
77.0386,-0.234806,-2.75923,53.0908,4.52329,2.72003,28.3442,0.81067,-0.9054,-0.803919,0.0303924
141.771,-1.45086,-2.7611,115.158,2.48715,1.76243,76.6543,-0.785875,-0.961893,-1.75966,0.0317107
59.8732,-1.82285,2.71764,47.1704,4.08071,2.42054,48.4803,-0.320692,-0.525828,-0.297108,0.033374
111.136,2.46307,-2.24273,35.5132,-2.98405,-1.07734,80.05,-0.829017,1.08309,-1.1654,0.03074
67.0054,2.07819,-1.67811,65.7224,-3.02354,-1.33139,66.7128,0.620757,1.16747,-0.346718,0.0328264
74.3598,-2.83831,-2.43991,49.945,1.68157,-0.815888,28.8254,-2.45841,0.16867,1.62402,0.029209
104.069,-3.14149,2.73957,53.4544,4.34666,0.61301,83.7729,-1.90593,-1.03334,-2.12656,0.0366572
59.7018,-4.05926,0.972786,57.6782,1.57594,2.14157,29.0034,-0.604774,-2.1921,1.16878,0.0331946
145.243,-3.08451,0.838664,88.0873,2.44618,-2.22727,44.8903,-2.74361,2.84547,-3.06593,0.0320828
99.1017,2.7682,0.510521,57.8505,-1.19909,-0.927845,71.9065,1.89109,-3.07793,1.43837,0.0315583
89.9474,4.22822,-2.49066,46.7051,-3.80937,-0.598937,40.3437,0.316582,0.797271,-1.89172,0.0377576
208.398,1.62569,-1.7632,45.8111,-4.23657,-2.75769,130.962,0.0338155,1.52219,0.994484,0.0349527
86.5763,-2.61945,2.25849,46.0057,3.52914,-0.07907,42.7894,1.71303,-2.04696,-2.33756,0.0343981
82.1708,-2.36494,-2.89884,75.6905,3.25893,-1.89572,85.926,-1.46279,0.751925,1.00311,0.0335353
82.4145,2.3768,-2.1554,58.638,-3.85753,-2.69557,84.7486,-1.16272,0.488589,0.540173,0.0339349
117.727,-2.69797,1.06397,85.774,2.69621,-0.398607,118.006,0.939701,-2.86533,-1.46257,0.0338024
74.8178,-0.963491,-2.79117,45.7559,2.74225,-2.63987,74.0796,-0.132382,-0.025193,0.151306,0.0291242
140.48,2.23381,0.0647936,112.299,-2.40858,1.8566,172.701,1.15543,-2.6716,-1.79181,0.0334058
98.362,2.55915,0.652356,37.3073,-1.3011,2.60278,47.78,0.523634,-2.0015,-1.95043,0.0303504
109.9,0.634642,0.986704,39.7534,-3.48673,0.194854,116.12,-1.26236,-2.29638,0.791849,0.0323841
81.2087,-2.93796,1.21867,45.1507,3.16231,1.53458,98.1165,1.47113,-2.18274,0.315909,0.0339324
125.732,0.976397,-1.76819,50.3618,-2.266,-2.47128,81.4155,0.237015,1.16408,0.703088,0.0315842
87.7476,-2.26047,-2.7714,35.915,4.5906,-0.862833,66.7339,-0.72022,1.10032,1.90856,0.0349822
123.067,-1.97069,-1.66021,86.872,2.62284,-0.151663,101.495,0.758469,2.14664,1.50855,0.0329456
93.2516,-2.7248,-2.33733,68.5365,2.77439,2.45331,111.288,-1.23953,0.241001,-1.49254,0.0353999
109.611,0.707948,-0.42849,39.2659,-4.26923,-2.2188,46.7224,-1.20702,2.48979,1.79031,0.0333652
129.085,0.664685,-1.05633,54.7713,-3.23393,-0.164679,147.245,-1.09734,2.32375,-0.891649,0.0324989
124.502,3.0521,-2.36836,83.9677,-2.47168,-1.43802,90.3747,-1.40772,1.54448,-0.930331,0.0346266
55.1261,4.50737,-2.76447,34.0219,-2.27086,-2.75824,63.7634,-0.898556,0.617095,-0.0062294,0.0321958
81.9969,-1.90542,-1.00967,53.1152,3.27538,0.4625,26.6914,1.07491,2.09675,1.47217,0.0326961
85.9773,2.41966,0.728186,31.8577,-3.11919,0.125025,97.5116,-1.43112,-2.22552,0.603162,0.0328404
197.613,2.46949,-2.33614,61.7371,-4.12292,0.063665,112.886,-0.772214,0.89497,-2.3998,0.036021
261.235,2.58946,2.8896,57.3802,-2.65662,-2.19258,127.292,-0.591085,0.0561091,-1.20101,0.0358098
227.766,-3.19829,2.57187,118.169,1.42672,-1.29937,165.931,-2.28612,0.193288,2.41195,0.0356463
77.5673,-2.27031,1.61056,68.3097,1.37769,1.35394,146.892,-1.68934,-1.49303,-0.256625,0.0320769
117.4,-1.93665,0.363771,69.4129,1.47623,1.50577,117.267,-1.08244,-2.22906,1.142,0.0283205
41.7136,2.44359,-1.2395,40.0384,-2.18846,-2.56931,46.1907,-0.951784,0.725362,1.32981,0.0300509
234.707,1.58067,0.743009,116.628,-2.73277,0.78501,236.962,-0.417488,-2.26966,-0.0420011,0.0340156
164.451,0.85001,-2.8442,97.327,-2.31234,-0.46318,119.611,-0.258199,0.938892,-2.38102,0.0303239
123.654,-3.13807,1.96707,92.6054,0.636732,2.37713,154.17,-0.658803,-1.06002,0.410059,0.0328381
125.774,-2.40827,1.24791,54.7657,4.0012,0.645389,131.825,1.53117,-2.0418,-0.602525,0.0349662
163.866,-1.98598,-2.84715,43.697,3.75577,0.0962747,98.2421,1.3151,0.354367,2.94343,0.0343208
146.325,2.04256,0.987815,52.1056,-1.72868,3.11605,73.4533,1.28913,-1.78803,-2.12824,0.0306766
118.926,2.89256,-2.87225,64.0033,-2.08918,1.41907,99.3112,0.000794943,-0.652877,1.99186,0.0334609
139.866,-3.20012,0.431235,124.853,1.7708,-2.04492,73.2155,-1.49259,2.77009,-2.47615,0.0341634
170.58,-0.302737,0.820317,76.9179,3.2486,-1.58962,45.6409,0.957351,-2.42864,-2.40994,0.0331326
160.9,2.90496,-2.4049,33.304,-2.38827,0.91865,56.8581,0.606055,0.992738,2.95963,0.0330184
79.6816,-2.0006,0.542263,78.8023,2.94775,-0.51536,122.501,1.0056,-2.96327,-1.05762,0.033212
156.028,2.41057,1.12873,95.2673,-1.18837,-1.05139,58.4173,1.73491,-2.88781,2.18013,0.032757
156.385,1.35851,-0.199493,83.123,-3.76471,-0.519989,81.2761,-0.636799,2.89176,0.320496,0.0343177
90.8458,-1.91345,1.6771,58.0203,1.35847,-0.685915,34.6531,-0.944328,-1.47456,-2.36301,0.0307327
97.9443,-2.2656,0.902665,49.3295,1.99654,2.78991,94.8016,1.10676,-1.35117,1.88724,0.0324293
104.059,0.220613,-0.0392901,59.8117,-3.82819,0.442716,99.2843,-1.76463,-2.18931,-0.482006,0.0327955
151.36,-1.35239,-1.00656,80.0844,1.8528,0.640678,68.3143,0.658149,2.18193,1.64724,0.0322288
75.077,2.7521,0.902001,55.1652,-1.76251,-0.485767,51.1206,0.798161,-2.816,1.38777,0.0292927
101.574,-1.61889,-0.0962745,85.9068,2.60918,-0.887205,68.7301,0.731434,1.83089,-0.79093,0.032518
177.812,1.16854,1.26954,85.2903,-3.40553,1.599,146.721,-0.908803,-1.81709,-0.329457,0.0341953
127.134,-3.21025,-1.72661,105.804,3.33636,-0.499873,166.216,0.144724,2.06897,1.22674,0.0361381
237.242,-2.10228,2.94298,96.8125,2.53065,-2.58446,35.8851,-0.317412,0.234465,0.755754,0.0333118
102.718,-1.31204,2.03168,97.5691,3.13505,2.04342,175.736,0.715652,-1.18798,0.0117409,0.0328968
60.1967,-4.17421,2.86359,58.8765,1.33107,2.77073,32.3004,-2.20282,-0.0145492,-0.0928605,0.0335666
163.291,-1.89501,-1.92788,34.4762,4.58299,2.74842,120.574,0.0617783,0.97934,-1.60689,0.0350993
143.22,3.03981,-1.40829,94.048,-1.46142,-3.0808,102.503,0.153292,1.07889,1.67251,0.0328238
82.3355,-0.0405621,-0.543546,31.0398,4.30824,-0.32535,46.9713,1.93707,2.91761,0.218196,0.0331244
92.1334,-3.09227,1.07878,60.2428,0.792153,-2.2474,56.898,-2.53035,-2.62622,2.957,0.0285843
114.278,2.16002,1.33656,74.8797,-3.52366,0.437286,117.279,-0.892792,-2.219,0.899271,0.03348
48.3222,-2.63981,-2.70286,33.5078,2.90071,-1.34702,56.483,1.21282,0.596307,1.35585,0.0294618
89.6348,3.17582,2.84908,32.5854,-2.65614,3.03582,77.1849,-1.09046,-0.440255,-0.186734,0.0332092
206.738,2.26701,1.81334,82.244,-2.98277,-1.63969,56.9523,-0.519836,-0.50546,-2.83016,0.0343072
125.026,3.17939,-1.14163,38.3738,-2.61726,2.49816,50.3961,-1.69794,1.02542,2.6434,0.0345307
147.762,-0.632077,-3.03491,42.7925,3.2992,1.16108,125.435,0.566956,-0.266036,-2.0872,0.0314389
208.683,-0.837572,1.44361,134.74,2.43808,2.20653,142.746,0.489969,-1.8453,0.762917,0.033736
150.405,-1.75827,0.80691,113.508,1.9048,-0.754253,112.72,0.94094,3.14059,-1.56116,0.0327082
60.8948,-4.37208,-0.420317,39.3347,3.44505,-0.108172,58.3986,-0.0966872,2.39843,0.312145,0.035568
106.264,2.15221,-1.50098,49.2981,-1.53261,0.694458,48.8863,2.19578,2.29612,-2.19544,0.0310436
224.608,3.17213,0.0680895,54.1995,-1.43936,1.63464,121.992,0.567389,-2.97199,-1.56655,0.0325584
148.671,-1.15922,-1.84586,91.0056,4.49099,-0.172382,109.835,1.52184,1.9026,1.67348,0.0369583
109.899,-1.29213,-2.17614,49.375,3.05279,-2.5388,99.3546,1.34302,0.860717,-0.362665,0.0331272
121.95,-1.87369,-1.4057,42.769,1.26942,0.548036,40.4168,-1.42437,1.72819,1.95373,0.0307751
136.995,-0.80733,1.69943,114.9,3.0016,-3.09777,192.579,0.847753,-0.643394,1.48598,0.0336239
99.4156,-0.281903,2.84944,60.1526,3.61986,-1.4536,99.3715,1.29248,0.736651,1.98015,0.0323219
226.354,1.54907,3.13208,63.8065,-3.45056,2.15928,252.579,-1.16133,-0.247055,0.972798,0.0327634
130.863,-2.14494,-0.0942846,109.369,2.27236,-2.6112,100.128,-0.13182,2.94288,-2.51691,0.0309352
197.115,1.45677,2.56623,54.2056,-3.17234,-2.30704,127.442,-0.900362,-0.432898,-1.40991,0.0324465
124.117,-1.94478,-3.11298,48.5974,4.68211,0.805644,156.423,-0.164366,0.0917689,-2.36457,0.0381015
69.4569,-2.33784,0.609656,59.0923,3.09312,-2.16197,51.2109,0.999563,3.02224,-2.77162,0.0296866
117.967,2.1814,-1.56738,106.6,-2.17814,2.17599,27.9086,-0.410526,1.14266,2.53981,0.0320574
198.814,1.2126,0.28982,111.166,-2.24975,-0.559749,170.411,-0.92594,-3.13936,0.849569,0.0327535
88.9515,3.78347,-1.0526,70.7906,-1.62941,-0.0737321,122.898,1.05869,2.85134,-0.978867,0.034695
215.126,2.84695,-1.89809,146.372,-1.57,-0.194452,88.5716,0.596692,1.82818,-1.70363,0.0328667
96.2518,-1.36275,0.834461,45.8659,3.08319,1.48027,118.965,0.48638,-1.99907,0.645814,0.030808
226.899,-3.17317,1.17535,115.599,1.30405,0.431721,62.3139,-1.16872,-1.84537,-0.743625,0.0359922
148.953,-0.743697,2.37551,52.5382,3.88742,2.62423,115.748,2.08502,-0.804239,0.248721,0.0340251
284.386,-0.539921,-0.794033,51.9189,3.60488,-0.90964,272.439,0.615686,2.61269,-0.115607,0.0339358
87.1157,-2.12573,-2.7175,69.1704,2.81916,1.72637,46.9054,0.594592,-0.730553,-1.83931,0.0310754
189.005,1.2559,1.72717,75.6291,-2.11495,-2.94023,112.508,0.693449,-0.862736,-1.61579,0.0324208
53.3124,3.27912,-1.32264,47.3111,-3.96804,-0.240835,57.1397,2.23756,3.01207,-1.0818,0.0351913
102.774,-2.38128,-2.68309,62.3107,1.2078,-1.16074,39.2534,-1.86091,1.18079,1.52235,0.0315824
160.894,2.03245,-0.181581,90.8405,-4.55916,3.01461,38.5547,2.12633,-2.51005,3.087,0.0396855
73.0132,-2.18666,1.96344,62.1025,3.92944,1.53336,102.83,-0.104974,-1.44617,-0.430079,0.0330353
120.376,2.41685,-2.01859,109.388,-1.19859,0.599649,82.5607,0.502873,2.00953,-2.61824,0.0302498
98.3436,-2.78916,-0.443273,92.4083,2.11571,-1.34971,121.198,0.167033,3.04541,-0.906436,0.0285126
111.272,-2.83242,1.19487,52.8559,3.58352,2.22074,105.307,1.41794,-1.38025,1.02586,0.0341808
80.37,-1.90552,-0.79045,62.4508,3.11991,-2.05899,72.2509,1.95331,1.7725,-1.26854,0.0325191
140.524,2.31061,1.90893,84.2753,-2.54354,-2.86412,81.5305,-0.844724,-0.586507,-1.51014,0.0335856
132.884,2.36682,-0.670532,61.5996,-2.86689,2.59775,92.3802,0.727932,2.80493,3.0149,0.0320662
123.591,-2.08811,0.794213,66.629,0.988411,-0.463856,85.8112,-1.63617,-2.59259,-1.25807,0.0311819
200.342,1.46238,1.54228,62.2741,-2.64583,-0.10333,72.5887,0.345547,-2.41724,1.64561,0.0310404
394.616,-2.51557,-0.5843,228.209,1.64157,0.44622,439.775,-0.657791,2.9211,1.03052,0.0343449
120.786,-3.18374,1.53311,62.4695,3.67602,0.724572,95.2049,1.4894,-1.7449,-0.808534,0.0359983
118.418,-2.48148,-2.14381,35.2529,4.50352,2.8284,123.148,2.55111,0.902034,-1.31098,0.0365944
205.059,0.768628,-2.94175,76.5988,-2.45501,1.10998,84.453,-0.499258,0.0870967,2.23145,0.0317176
107.531,-3.64717,-1.31786,60.1669,2.21316,-2.27656,92.5454,-1.85031,1.28106,-0.9587,0.0332503
88.4891,-2.48598,-1.65855,36.2566,4.0883,-1.75951,93.3438,-0.767671,1.18981,-0.100951,0.0340427
213.299,2.16066,0.00681975,46.7705,-1.32533,-0.742983,178.018,-0.0161097,2.85917,0.749803,0.0332481
180.018,0.0495761,0.485533,50.85,-3.16531,-2.89233,66.7897,-1.83723,-2.77748,-2.90532,0.0324477
197.35,-2.73342,3.13029,45.0487,1.50208,0.173877,87.9374,-0.0686636,0.210984,-2.95641,0.0313793
153.255,2.1749,-2.44373,55.586,-1.39783,-2.40627,75.7219,0.35414,0.336203,-0.0374589,0.0319735
111.139,1.96118,-0.960154,61.2689,-3.71016,0.795885,60.6275,-0.48611,2.46542,-1.75604,0.033832
189.531,1.56104,2.3384,31.9385,-3.62924,-2.30433,130.526,-0.295965,-0.696405,-1.64045,0.0328827
71.1093,2.51219,2.54318,67.6875,-2.65942,-1.81533,72.6934,-1.35294,0.323016,-1.92467,0.0312745
44.3969,-1.03276,-1.94995,43.9098,3.87738,2.81466,66.4356,1.73484,0.706431,-1.51858,0.0333056
178.643,2.13062,1.29824,35.8174,-1.53734,-2.30157,128.323,1.58117,-1.86244,-2.68338,0.0291656
157.897,0.212957,-0.944486,59.8007,-2.87901,-0.247684,143.344,-1.02044,2.65667,-0.696802,0.0319965
51.9136,-2.25405,0.236136,45.6663,3.34965,-0.377878,53.9792,0.386357,3.08238,-0.614015,0.0306838
81.4705,-3.49708,0.0486326,33.5854,2.44336,-0.698311,64.2255,-0.540629,-2.91455,-0.746944,0.0328162
115.119,2.05979,-2.80718,56.8828,-1.15183,0.794583,57.1469,2.60085,0.320755,2.68143,0.0311096
105.192,-2.53021,-2.12727,68.4276,2.3963,3.01725,92.0961,0.211132,0.835977,-1.13866,0.0327297
151.696,2.86146,-2.50087,131.604,-1.42856,-1.20962,90.2346,0.771578,1.40614,-1.29125,0.0336458
102.288,2.09202,1.49136,66.0449,-2.61013,0.213516,69.6333,-1.69424,-1.78529,1.27784,0.030721
132.091,-2.74776,-0.824739,131.517,2.09981,2.08871,55.0973,0.504396,-2.58455,2.91345,0.0334223
81.8386,1.75966,2.69267,39.1161,-3.78249,-2.9687,63.0944,0.285563,-0.11452,-0.621816,0.0325702
158.347,-1.27294,2.48466,105.276,3.40139,1.49334,165.901,-0.913459,-1.20219,-0.991327,0.0345754
188.472,2.77668,0.858451,41.4642,-1.95672,1.57771,43.1061,0.521531,-2.22169,-0.719254,0.0332017
122.235,-2.31268,-2.86118,93.6883,2.53059,1.44797,58.4455,1.24191,-0.448792,-1.97403,0.0330614
236.068,-0.754744,-0.98429,32.1464,3.5275,0.763401,182.63,1.1308,2.29132,1.74769,0.0329383
84.7913,-1.45442,2.66828,44.4267,4.70394,1.56855,61.9293,1.7587,-0.556556,-1.09973,0.0349195
75.8447,2.18801,0.264856,62.7749,-2.73116,1.2399,53.1362,0.177631,-2.83276,-0.975047,0.0318528
259.833,1.85768,1.86599,66.9681,-3.1049,-0.89001,139.508,-1.86926,-1.51612,2.756,0.0348021
100.274,0.868968,-1.46584,60.795,-2.74269,0.205173,63.2514,-0.117447,3.12106,-1.67101,0.0314826
