jet0Pt,jet0Eta,jet0Phi,jet1Pt,jet1Eta,jet1Phi,DiTauPt,DiTauEta,DiTauPhi,SignedDeltaPhi,Weight
194.843,-0.960437,-0.699771,50.7954,2.27299,2.43968,120.01,-0.388564,2.63963,3.13945,0.0128381
146.037,-1.38787,0.292209,64.3942,3.95968,-1.25861,66.1979,0.0506228,3.13297,-1.55082,-0.0128381
181.501,-3.13814,-2.53381,150.396,0.319016,2.49244,262.664,-1.95704,0.0808603,-1.25694,-0.0128381
227.986,-1.9459,-2.90762,99.3367,3.33163,0.835577,104.595,0.462674,0.562911,-2.53999,-0.0128381
170.243,1.95982,-0.373837,164.455,-1.42028,-1.56726,232.844,-0.0740698,2.19692,1.19342,0.0128381
134.937,-3.18002,2.16481,32.9959,1.96539,3.12867,104.169,0.294253,-0.796835,0.963858,0.0128381
50.9405,2.72787,-1.42374,32.7014,-3.90736,3.11202,33.8316,-1.56601,1.61466,1.74743,0.0128381
123.912,2.34681,2.46451,42.0356,-1.81169,1.18705,102.139,1.43366,-0.800984,1.27746,0.0128381
181.866,-0.307604,-2.18919,117.392,2.73403,-1.24377,223.295,0.595967,1.22179,0.94542,0.0128381
146.025,-2.6181,0.340947,125.689,1.20082,-2.84326,39.6518,-1.59107,2.30556,3.09897,-0.0128381
140.566,0.977643,2.37634,111.918,-3.44232,0.620543,156.125,-0.402489,-1.63562,1.75579,0.0128381
163.682,-2.87814,0.0995184,45.309,1.18156,2.25064,106.43,-1.819,-2.80301,2.15112,0.0128381
89.454,1.51786,-1.30174,85.2955,-1.80608,-2.68995,30.9063,-1.34254,1.01723,1.38821,0.0128381
136.502,-2.47495,0.932415,112.13,2.70778,-0.27414,220.364,-1.59574,-2.12103,-1.20655,-0.0128381
361.545,-1.45173,1.00362,74.6497,1.85724,2.80028,336.772,0.307355,-2.03884,1.79667,0.0128381
128.054,2.67677,0.0575806,86.2761,-1.28686,0.111046,164.31,-0.919711,-2.92448,-0.0534658,0.0128381
107.04,2.20924,-1.30541,50.7562,-2.26369,-2.88321,98.7517,0.766889,1.30041,1.5778,0.0128381
145.439,-1.01874,-0.874341,53.3191,3.63114,-0.388765,74.9127,0.942167,2.68429,0.485575,0.0128381
180.6,-0.828273,2.06083,163.989,3.12445,0.5971,109.301,0.924556,-2.43711,-1.46373,-0.0128381
145.207,1.64611,-2.03084,120.74,-2.98069,1.79738,74.8938,-1.07112,-0.148345,2.45496,0.0128381
210.994,2.3298,-0.956508,52.0992,-4.01554,-3.09107,134.747,0.0749977,1.90293,2.13456,0.0128381
151.77,2.41499,-2.55794,109.175,-1.46802,1.85638,98.7001,-0.73189,-0.190965,1.86886,0.0128381
194.382,-2.20431,1.98563,64.4728,2.01515,-2.34082,117.921,-0.780753,-0.70788,1.95674,0.0128381
77.113,2.78622,3.10183,34.2976,-3.95583,-2.58761,46.4338,-2.15421,-0.282284,-0.593745,-0.0128381
123.198,2.73103,-1.72698,39.9657,-1.40339,-2.74526,113.986,-0.350971,1.12728,1.01828,0.0128381
173.872,-2.6832,0.0626402,79.6774,2.94794,2.04765,102.925,0.602619,-2.64508,1.98501,0.0128381
117.98,0.170885,1.96779,109.012,-3.32248,-2.0486,54.8494,-0.941301,0.0926483,-2.2668,-0.0128381
150.299,2.68002,-0.134938,96.968,-1.19397,0.488394,101.596,1.94052,2.66499,-0.623332,0.0128381
186.407,1.24077,2.68876,44.1736,-3.03062,-1.91528,92.8058,-2.0693,0.066523,-1.67914,-0.0128381
132.485,0.634262,0.214246,49.9362,-3.77111,2.30427,65.1924,-1.34222,-2.09632,-2.09003,-0.0128381
121.123,-2.26407,3.05043,90.8089,1.51691,-1.82279,181.939,0.209833,0.652081,1.40997,0.0128381
175.195,-1.978,-1.46873,114.324,3.34557,0.149214,154.562,0.315184,2.10984,1.61794,0.0128381
97.9108,-2.1856,-0.243324,46.2127,1.74239,-1.97777,66.1837,0.10586,2.33215,-1.73445,-0.0128381
110.4,0.829678,1.28807,78.4873,-3.37797,2.71532,199.81,-0.539969,-1.13253,-1.42725,-0.0128381
223.995,2.3521,2.84567,60.2425,-3.57524,2.1668,267.087,0.871168,-0.643128,0.67887,0.0128381
215.939,-3.28526,-0.470297,213.569,2.48535,-2.3278,201.95,-1.95661,1.9192,-1.8575,-0.0128381
126.07,2.90704,2.90334,66.9434,-0.886996,-1.94337,104.66,0.213505,0.638695,-1.43648,-0.0128381
103.334,-2.48607,2.2832,60.4756,2.47621,-3.06039,84.5649,-0.219677,-0.458551,0.939595,0.0128381
288.921,-0.963113,1.52747,83.7236,2.19282,-0.492603,105.443,0.543215,-2.10683,-2.02007,-0.0128381
188.772,-3.04379,-0.461282,161.924,0.832884,1.64629,98.9258,-1.43659,-2.21564,2.10757,0.0128381
211.131,1.54861,2.49261,91.4455,-3.43942,-2.25161,278.304,0.879099,-0.225005,-1.53896,-0.0128381
165.178,-1.8427,-1.70278,99.3934,2.41267,-0.938836,215.087,-0.0595185,1.54904,0.763942,0.0128381
340.037,2.48183,-0.999169,114.206,-1.18652,-2.48956,133.897,-0.148378,1.64265,1.49039,0.0128381
187.437,2.6483,0.231981,100.873,-3.29623,3.02323,78.0173,1.81781,-2.27693,-2.79125,-0.0128381
231.65,2.62326,1.58741,89.5961,-1.74125,-2.03618,59.2702,0.761486,-0.843995,-2.65959,-0.0128381
112.283,-2.21717,0.761126,81.3058,3.57211,-1.53974,47.2876,1.08034,-2.85226,-2.30086,-0.0128381
143.278,-1.48019,2.03441,116.096,1.73524,0.509615,147.024,-0.184414,-1.68872,-1.52479,-0.0128381
135.079,2.46336,1.06997,66.855,-3.46581,-0.81813,108.869,1.26394,-2.39624,1.8881,0.0128381
192.188,2.65188,2.18756,100.849,-0.464634,1.20031,134.468,1.02675,-1.34466,0.987252,0.0128381
383.967,-1.27086,-0.335998,185.369,2.24797,1.77997,208.786,-0.976868,-2.98076,2.11596,0.0128381
93.6051,-1.98511,-0.767126,83.3714,1.84825,0.596491,85.264,-0.168134,2.84275,1.36362,0.0128381
367.111,1.3138,2.95517,147.826,-2.60324,-2.1341,183.5,0.00996463,0.0744168,-1.19391,-0.0128381
95.6736,1.3233,2.63426,56.7722,-2.53733,2.5542,125.88,0.117859,-0.763717,0.0800626,0.0128381
91.1589,-1.99306,0.908231,87.6398,1.15429,-0.151218,42.391,0.288006,-2.47294,-1.05945,-0.0128381
281.397,2.51394,-0.155197,69.671,-2.38912,1.30742,107.42,0.0661901,-3.06614,-1.46262,-0.0128381
87.8174,-0.345364,-1.53834,64.6876,2.81656,-0.379639,125.387,0.848855,1.67469,1.1587,0.0128381
473.939,-2.16848,-1.14467,79.8911,1.20097,0.768519,373.711,0.088132,2.16503,1.91319,0.0128381
231.684,-0.653029,0.172476,91.3861,2.35921,-0.677905,290.801,0.624386,3.13616,-0.850381,-0.0128381
114.024,2.32004,2.36578,43.3268,-1.68816,-2.48698,92.1461,1.04645,-0.56742,-1.43043,-0.0128381
101.524,-2.5344,2.20448,57.193,2.89244,-3.14068,75.9707,0.923849,-0.0554878,0.938021,0.0128381
182.399,-1.70629,1.45872,134.844,2.77508,-0.276339,189.545,-0.282388,-2.44748,-1.73506,-0.0128381
275.674,-3.01882,1.95241,112.324,0.971167,0.713084,198.836,-0.567623,-1.49779,-1.23932,-0.0128381
112.949,3.12366,-0.23455,42.0066,-2.08108,-1.76255,97.9024,0.0607729,2.78574,1.528,0.0128381
103.117,1.15575,-1.33658,89.4184,-3.21786,-2.68184,50.7073,-1.378,0.969049,1.34526,0.0128381
301.691,-2.00819,-0.777407,64.1518,1.98564,0.92639,140.589,0.982409,2.51108,1.7038,-0.0128381
234.325,-3.12386,1.93316,145.028,1.90573,-2.87137,156.665,-0.513193,-0.653996,1.47866,0.0128381
170.263,-2.3445,1.82856,138.617,1.4708,-0.8788,96.8072,0.801637,2.9168,-2.70736,-0.0128381
123.84,-2.00226,0.058991,36.9639,4.09085,-2.55193,77.1313,0.370557,3.00117,-2.61092,-0.0128381
191.676,2.37536,-1.65999,79.8887,-2.15159,2.72757,160.717,-0.180312,1.04865,1.89563,0.0128381
304.868,2.86767,-0.51842,75.5289,-3.04667,-2.43967,270.481,0.597432,2.36985,1.92125,0.0128381
368.286,-1.85282,1.26255,46.2747,2.7012,-0.308236,196.022,0.804629,-1.93941,-1.57078,0.0128381
250.014,-2.35653,-0.254803,222.477,3.15653,-1.83256,272.382,2.00981,1.54759,-1.57776,-0.0128381
104.036,-2.84536,-3.0143,45.6316,1.80582,0.870427,45.3784,0.958279,-0.240066,-2.39846,-0.0128381
211.119,2.10978,-0.302491,172.96,-1.22124,-2.46817,116.733,1.29779,1.75521,2.16568,0.0128381
107.944,3.17893,-3.05399,84.8636,-1.40708,2.30417,151.804,2.36119,-0.281022,0.925027,0.0128381
404.987,-0.0952635,1.2619,141.173,2.98482,-2.62122,282.245,0.515536,-1.22018,2.40006,0.0128381
117.362,1.94516,-1.40449,61.81,-1.69958,0.504903,103.1,-0.300334,2.24143,-1.90939,-0.0128381
245.549,-0.608547,-3.10727,49.2844,4.29966,-1.11545,149.882,0.873009,0.181896,1.99182,0.0128381
152.759,-1.83452,2.90511,148.614,2.55936,-1.25809,141.5,-0.0457464,0.464259,2.11998,0.0128381
174.398,1.52505,1.64852,154.932,-2.34572,0.993881,148.636,-0.664835,-1.99127,0.654644,0.0128381
260.514,-2.08523,2.25531,53.0194,3.70713,-1.30022,167.375,-0.508519,-0.639468,2.72765,0.0128381
113.109,-2.9766,-2.34321,97.7328,3.15943,-1.26116,121.107,0.773108,1.24706,1.08205,0.0128381
377.718,1.88052,-1.62841,92.7685,-2.16656,-0.243519,315.909,0.630159,1.717,-1.38489,-0.0128381
112.096,0.349192,-1.3805,46.6317,-3.41096,-1.46996,110.437,-1.03664,1.82476,0.0894629,0.0128381
166.279,2.68226,2.52856,110.872,-0.652228,2.45107,148.199,0.478435,-0.447649,0.0774896,0.0128381
375.327,-1.78354,0.58151,87.0644,2.28198,1.85622,161.4,-0.106824,-2.41374,1.27471,0.0128381
209.204,-2.03033,-3.04506,103.8,2.74359,-1.80787,223.956,-0.716626,0.357709,1.23719,0.0128381
416.754,2.14941,1.49396,172.889,-3.37509,-1.96789,88.4511,1.06231,-1.71565,-2.82133,-0.0128381
185.73,2.11977,-0.253515,32.5859,-2.32062,0.518523,83.7168,1.04413,2.84853,-0.772038,-0.0128381
161.373,1.48281,-2.35387,109.172,-2.02242,-3.01555,142.251,-0.354881,0.272954,0.661682,0.0128381
140.958,0.103407,-1.08611,88.2301,-4.367,0.594624,68.7532,-1.6129,2.03435,-1.68073,-0.0128381
165.149,-2.0689,-1.27421,126.861,1.16735,0.605884,151.831,-0.0293478,2.69667,1.88009,0.0128381
117.939,2.53178,2.82016,76.7494,-3.54433,-2.83968,106.982,-1.65336,0.200149,-0.623347,-0.0128381
124.812,1.62648,-1.55161,106.755,-2.46701,-2.84824,108.691,-0.623625,0.979857,1.29663,0.0128381
179.817,-1.97446,2.74681,66.9385,3.58076,0.158584,151.31,0.0155295,-0.553421,-2.58823,-0.0128381
114.236,1.34002,2.69408,88.0945,-2.84038,2.40929,155.765,-0.501152,-0.666645,0.284791,0.0128381
181.891,2.70176,1.47628,89.7861,-1.54479,2.54631,215.295,-0.848581,-1.30522,-1.07003,-0.0128381
215.89,-2.62526,3.02451,114.017,2.42065,-1.66534,179.009,0.524293,0.232731,1.59334,0.0128381
453.71,1.24067,2.10324,172.252,-2.73027,0.212053,174.021,-2.14829,-1.39079,1.89119,0.0128381
62.6574,-3.30235,1.19095,55.1655,1.44876,2.79209,48.4559,-1.4888,-1.5304,1.60114,0.0128381
112.486,-2.13129,-1.05579,56.657,3.63016,2.22541,40.9019,-2.08497,2.082,-3.00199,-0.0128381
157.34,-1.43818,1.75656,51.5475,3.89121,2.59897,188.389,1.2861,-0.988572,0.84241,0.0128381
120.258,1.92696,1.8415,113.198,-3.64475,2.05366,167.943,-2.0836,-1.0254,-0.212155,-0.0128381
70.8028,2.91923,-1.45516,56.0895,-3.46452,-2.01092,56.9151,-0.0588302,1.41041,0.555758,0.0128381
168.487,0.208832,-1.72152,61.4392,-3.75726,0.0830286,102.729,-1.85696,1.7494,-1.80455,-0.0128381
67.413,-2.72406,2.13652,42.7574,1.03758,-0.0179273,27.0378,-1.1876,-1.56633,-2.15445,-0.0128381
121.675,3.55888,-2.1166,93.2627,-2.72668,2.01301,49.4484,1.14925,0.123929,2.15358,0.0128381
111.052,-1.62062,-0.082442,83.5762,3.51591,-2.76253,113.161,-0.6011,2.48108,-2.68009,-0.0128381
254.862,2.39114,-0.937795,167.393,-2.22528,0.522107,91.2481,1.0618,2.35203,-1.4599,-0.0128381
113.755,2.14593,-1.99088,111.902,-3.31903,-0.395989,124.435,-0.530768,1.96912,-1.59489,0.0128381
152.17,2.76338,0.773139,49.9205,-1.17109,-3.13302,94.167,1.13772,-2.1433,-2.37703,-0.0128381
232.156,-2.15323,-0.73207,36.5032,4.6521,0.437436,125.55,-1.35002,2.58129,1.16951,0.0128381
220.948,-1.76762,3.10122,173.862,3.39934,1.53107,153.965,0.0173017,-0.64295,-1.57014,-0.0128381
141.719,-3.03316,-2.60349,95.7687,3.96031,2.97722,47.8305,0.961182,0.0940766,-0.702468,-0.0128381
170.306,2.74207,1.66527,127.907,-1.17552,2.51854,149.088,-0.847237,-1.01141,-0.853276,-0.0128381
42.9482,3.45191,-0.892293,38.5659,-2.72609,0.782844,39.2291,-2.27744,3.13344,-1.67514,-0.0128381
358.217,0.865611,0.193981,35.6842,-3.87252,1.5806,152.823,-0.779468,-2.97596,-1.38662,-0.0128381
215.103,0.240484,2.76402,99.3035,-3.07887,0.424165,121.504,-2.14181,-0.827937,2.33986,0.0128381
235.432,1.03707,-2.35195,59.2882,-4.39672,-3.06316,329.657,-0.845745,0.692615,0.711209,0.0128381
104.765,2.72831,1.20492,95.4922,-2.29371,-2.21594,99.179,0.936016,-1.75225,-2.86233,-0.0128381
75.0058,1.68945,2.70704,46.5399,-3.78217,-1.85048,68.6998,0.356767,-0.383738,-1.72567,-0.0128381
105.774,-1.42303,-2.20977,53.8724,4.40683,-1.92008,96.1756,1.01144,1.03422,0.289686,0.0128381
203.863,3.2154,-2.55489,152.186,-2.9075,-0.296674,122.115,-0.392175,1.85328,-2.25822,-0.0128381
153.373,2.87621,0.476184,117.87,-2.97183,2.472,85.4716,-1.15038,-2.39898,-1.99581,-0.0128381
151.19,2.03423,-0.766789,96.4733,-2.9079,1.17455,121.867,-0.687288,2.83337,-1.94134,-0.0128381
79.6568,1.52011,-2.228,77.3242,-2.14488,2.11418,54.4388,-0.943163,-0.562744,1.941,0.0128381
174.606,-2.00109,0.00888364,68.5593,1.75942,0.843852,83.8719,-1.40704,-3.02853,0.834968,0.0128381
173.055,1.13881,-1.68473,156.871,-2.16511,-0.124453,130.736,0.00500522,1.90269,-1.56028,-0.0128381
425.136,1.64081,1.59606,96.89,-1.97252,0.849196,383.019,-0.577593,-1.55283,0.746859,-0.0128381
432.102,0.85398,-2.92512,113.971,-3.1979,1.49427,139.142,-0.19131,0.160825,1.8638,0.0128381
127.756,2.39042,0.633333,57.575,-3.17352,-0.520319,74.4715,-1.29282,-2.97315,1.15365,0.0128381
64.5914,2.05102,0.0788582,30.5299,-4.20509,-2.57784,30.6261,-1.57951,1.66443,2.6567,0.0128381
231.39,-1.81311,0.896386,45.0519,2.14828,2.464,210.141,1.1121,-2.05298,1.56761,0.0128381
67.9991,1.38224,-0.411761,67.5212,-3.4861,-1.94562,36.0752,-2.59632,2.05064,1.53386,0.0128381
86.7676,2.17402,-2.52192,73.6073,-3.3033,-2.26958,161.733,-1.05733,1.10719,-0.252336,-0.0128381
132.638,-2.49261,1.55124,101.345,3.68577,0.498221,200.269,-1.00788,-2.16942,-1.05302,-0.0128381
278.137,2.51348,1.15274,93.4618,-1.03293,-0.803135,154.949,-0.175493,-2.37038,1.95588,0.0128381
124.685,-0.799966,0.215583,105.598,2.61801,-1.31217,171.688,1.10159,2.93031,-1.52775,-0.0128381
137.052,-0.991901,-0.423342,69.259,2.53906,-0.795576,103.276,0.596317,2.22854,-0.372234,-0.0128381
220.644,1.19966,1.67898,143.612,-2.7584,-2.17449,96.9005,-0.773321,-0.517904,-2.42972,-0.0128381
171.338,-2.6702,-1.24203,87.5086,1.68165,2.47279,67.159,-1.00287,1.77853,-2.56836,-0.0128381
146.36,2.21622,2.12423,78.8713,-1.63959,-0.783415,80.5451,0.724827,-0.232054,2.90764,-0.0128381
143.419,-2.31675,1.29056,60.6522,1.25048,1.79462,108.945,-1.32357,-1.64782,0.504061,0.0128381
141.513,-3.00996,-2.45174,93.209,0.852673,-0.918689,93.6236,0.625648,1.30389,1.53305,0.0128381
160.305,1.01986,2.9045,66.6964,-3.10952,-1.88404,156.386,0.376802,-0.259634,-1.49465,-0.0128381
100.472,-2.57648,1.78651,86.4922,3.14366,1.85875,166.898,-0.676506,-0.955078,0.0722398,0.0128381
91.5948,1.94146,0.206074,62.0892,-3.15128,-1.24887,58.9931,-0.936056,3.08723,1.45494,0.0128381
136.195,1.47525,2.79561,83.455,-3.49093,1.55935,117.471,-0.320084,-0.63557,1.23626,0.0128381
185.279,-2.53834,-1.64115,169.992,1.38572,0.572293,69.878,0.334091,2.88757,2.21344,0.0128381
136.437,1.51103,2.66096,97.3733,-3.75426,-0.979511,59.2159,-1.91022,-0.272865,-2.64271,-0.0128381
138.569,-3.2112,1.53201,82.4715,1.51561,-0.000522294,92.8577,0.96319,-2.34281,-1.53253,-0.0128381
146.29,-0.906881,0.431147,105.383,2.72544,-0.975083,158.763,0.696974,2.68329,-1.40623,-0.0128381
123.103,2.19148,0.96424,33.5249,-2.38655,-1.27808,41.9991,-0.36322,-2.10698,2.24232,0.0128381
286.766,1.65852,-2.27273,136.147,-2.32812,2.76493,174.827,-0.153242,0.50951,1.24552,0.0128381
138.053,2.06934,2.77708,86.5833,-2.20472,-1.13733,79.8527,0.940216,0.165208,-2.36877,-0.0128381
93.2692,1.60864,-3.05017,72.4301,-2.30774,-0.508106,55.744,1.02447,1.35822,-2.54206,-0.0128381
145.05,-2.49026,2.92265,95.4925,1.9161,0.947143,105.994,-1.1112,-0.962706,-1.9755,-0.0128381
603.791,1.65399,-2.6429,123.028,-2.66444,1.09393,427.004,1.14888,0.37051,2.54636,0.0128381
119.899,-0.676073,1.44455,106.946,3.56732,1.91523,222.064,0.828884,-1.5842,0.470677,0.0128381
111.344,-1.6383,0.398843,69.3491,4.06131,-0.314613,81.3849,1.00831,-2.85882,-0.713455,-0.0128381
209.579,2.64721,1.23532,30.9017,-0.808984,-0.730406,107.101,2.19579,-2.21006,1.96572,0.0128381
88.3076,-1.95441,0.171885,42.5914,2.46899,-1.22528,74.2382,-1.45732,2.92632,-1.39717,-0.0128381
427.199,-1.59758,2.42564,183.476,1.47268,-1.32257,108.386,0.51898,-0.910316,2.53498,-0.0128381
193.553,1.03269,3.00155,68.8444,-3.60174,-2.03892,141.153,0.307626,0.156609,-1.24272,-0.0128381
184.396,1.91781,-1.96975,120.948,-3.01493,-0.190291,98.2865,0.570894,2.10004,-1.77946,-0.0128381
237.922,-2.12509,1.49421,103.511,1.67324,-2.8066,88.7324,0.703263,-1.515,1.98238,0.0128381
78.0847,-3.90931,2.62149,68.3794,2.98764,-2.32761,61.6735,0.646346,0.262545,1.33408,0.0128381
198.006,-1.62943,-0.713592,72.2447,3.45189,0.851072,147.985,1.51724,2.76976,1.56466,0.0128381
177.719,-1.97856,-1.25548,47.1991,2.72378,-0.921967,205.747,1.47523,2.04021,0.333512,0.0128381
78.0387,-1.15361,-2.47391,48.3965,3.00472,-1.274,78.6593,0.190993,1.02582,1.1999,0.0128381
145.622,1.84741,0.0509628,38.4019,-3.85286,1.87361,33.7341,0.830873,-3.01765,-1.82265,-0.0128381
106.873,0.568559,-2.86736,75.5439,-3.73641,2.18488,95.1172,-1.89687,-0.112751,1.23095,0.0128381
152.327,2.14395,0.415705,71.1003,-2.26015,2.26784,81.6516,-0.323738,-2.45652,-1.85214,-0.0128381
126.387,3.25966,2.01599,35.1752,-2.66422,0.616055,40.0498,1.95125,-1.61587,1.39994,0.0128381
274.673,2.79779,0.863302,84.6412,-2.16998,2.33951,128.331,-0.460714,-2.19068,-1.4762,-0.0128381
145.254,0.56625,-2.36962,113.912,-2.55405,2.33085,133.448,-0.0972164,-0.00868931,1.58271,0.0128381
146.42,-2.04981,-2.59036,112.741,1.26563,1.06523,82.3708,-0.137551,0.132493,-2.6276,0.0128381
293.334,1.91816,1.00453,66.8441,-2.28068,2.28587,158.122,-0.00258046,-1.908,-1.28135,-0.0128381
123.185,2.22508,-2.49183,96.1367,-3.29235,1.6552,101.535,1.09215,0.210254,2.13616,0.0128381
183.236,-2.55167,-1.50835,156.57,2.21152,2.99964,146.046,-0.351151,0.917569,-1.7752,-0.0128381
305.84,-0.242481,-1.09206,118.481,3.4664,0.319942,279.866,1.26709,2.51371,1.412,0.0128381
331.38,-0.958338,0.472153,191.951,2.79878,-0.904673,122.199,0.377141,3.1107,-1.37683,-0.0128381
178.106,1.96625,3.11515,139.408,-2.56473,-1.82511,122.598,0.322186,0.696211,-1.34292,-0.0128381
148.919,1.42238,0.608782,34.3142,-3.09205,-1.05425,56.0414,-1.44669,-2.93162,1.66303,0.0128381
300.332,1.75368,-1.73448,105.559,-3.26444,1.13925,142.971,1.03,1.66549,-2.87373,-0.0128381
183.222,-1.49925,2.93286,173.039,2.4517,-2.53644,244.6,0.618553,0.295166,0.813877,0.0128381
139.613,-3.7598,0.00160601,120.013,1.31863,1.84782,78.2317,-1.78033,-2.18962,1.84621,0.0128381
227.886,2.04302,0.0228684,86.2084,-2.18865,1.98216,136.456,0.355964,-2.83257,-1.95929,-0.0128381
134.991,-3.05283,2.98684,131.622,3.06496,1.9187,121.085,0.700065,-0.803486,-1.06813,-0.0128381
214.096,-2.6603,-1.3099,54.1675,2.1698,2.15184,98.3144,-0.285386,1.84585,-2.82145,-0.0128381
230.88,-2.29136,-1.15826,103.23,1.94169,-2.71122,154.788,-1.02006,1.87501,-1.55296,-0.0128381
150.268,2.00884,-3.06839,112.624,-2.15671,-1.98614,195.424,0.0307292,0.503953,-1.08225,-0.0128381
123.207,-2.21428,-1.28746,43.6566,2.73906,-0.683599,127.28,-1.80007,2.21724,0.603861,-0.0128381
98.436,2.44797,0.947405,31.58,-3.92257,2.67318,44.95,-1.86831,-2.05985,-1.72578,-0.0128381
338.937,-0.440298,-0.291654,160.876,3.06126,0.545063,306.06,-0.00535147,3.09934,0.836718,0.0128381
234.121,-2.08024,-2.21401,51.4483,4.34975,1.12666,108.46,2.3237,0.816787,-2.94252,0.0128381
53.0612,3.4492,1.89412,48.1698,-2.21829,0.712864,56.2982,0.677278,-1.49541,1.18126,0.0128381
100.422,-3.13265,3.06936,63.4743,2.3042,1.62274,44.4424,1.43231,-0.783542,-1.44662,-0.0128381
78.0193,-3.25814,-0.261617,36.5506,4.11599,0.590005,79.934,-0.650483,2.7017,0.851622,0.0128381
99.4911,3.15077,-0.738645,97.9453,-2.40225,-2.43959,51.7509,0.781549,0.41449,1.70094,0.0128381
143.247,2.58917,-0.497642,120.421,-1.26107,1.3126,78.7664,-1.20239,3.06898,-1.81024,-0.0128381
120.881,0.726342,0.0692395,45.4396,-2.39853,-1.2089,73.212,-0.637598,2.8081,1.27814,0.0128381
160.562,2.49654,-0.157031,59.8414,-2.3934,1.33639,147.344,1.0077,-3.03657,-1.49342,-0.0128381
82.8384,-3.06329,-0.610942,72.1857,3.58186,-2.4661,59.3829,-0.218237,1.70357,-1.85516,-0.0128381
122.998,-2.63833,2.28278,70.6348,1.93856,-2.43665,112.004,-1.10599,-0.452188,1.56375,0.0128381
96.8416,2.26726,2.24254,48.1293,-3.10849,2.91905,73.6421,1.56211,-0.849888,-0.676511,-0.0128381
199.699,0.902591,1.50247,125.933,-2.44316,0.219953,189.005,0.341111,-2.16246,1.28252,0.0128381
144.771,-2.28444,1.70365,65.6349,1.88103,0.816748,164.085,-0.215539,-1.5992,-0.886905,-0.0128381
178.323,-0.752211,1.46889,148.728,2.56875,-1.14878,97.5316,1.24971,-2.09533,-2.61767,-0.0128381
251.74,-1.45393,0.0481618,93.5784,3.32242,-2.28992,59.4183,1.40057,2.75541,-2.33808,-0.0128381
266.295,-2.64683,0.578855,74.5187,2.27052,-0.520677,185.719,1.01264,-2.91632,-1.09953,-0.0128381
115.887,3.07962,1.4822,36.0592,-4.16873,2.65049,92.3617,-0.857171,-1.49581,-1.16829,-0.0128381
73.7198,-1.73411,1.49466,69.7675,1.6751,1.09249,107.434,0.166149,-2.40079,-0.402171,0.0128381
187.703,1.70128,-2.55151,69.8819,-2.72223,1.33317,106.875,0.0236967,0.0184602,2.39851,0.0128381
185.772,0.839578,-2.45599,130.966,-3.76451,-0.472687,91.322,-0.926183,1.43858,-1.9833,-0.0128381
140.847,-1.81946,0.0393453,139.268,2.88049,-1.84712,134.211,-0.615423,2.49884,-1.88647,-0.0128381
250.629,1.38979,-0.334836,175.038,-1.93229,-2.65138,54.8052,-0.848087,1.84788,2.31654,0.0128381
348.771,2.71839,-2.73974,92.364,-3.12351,3.13587,152.01,-0.28723,-0.0215901,0.407579,0.0128381
185.842,2.29682,-0.861717,104.189,-2.14591,0.883561,82.8021,1.25602,2.9076,-1.74528,-0.0128381
135.002,3.16071,-3.09904,117.568,-2.10267,0.610694,54.721,1.72621,-0.908635,2.57345,0.0128381
101.658,-3.42523,0.320324,43.2744,2.32994,-1.90054,52.1702,1.07485,2.52605,-2.22087,-0.0128381
211.045,2.29469,-0.406837,63.9426,-2.74471,1.62747,166.058,0.490683,2.87497,-2.0343,-0.0128381
494.383,1.17796,-2.74238,118.164,-2.38157,1.66875,130.253,-1.9447,0.212219,1.87206,0.0128381
52.9385,-2.66419,0.941226,41.1267,3.54644,-3.0053,47.0795,0.812116,-1.17661,2.33666,0.0128381
167.437,-0.0503715,0.54004,58.279,3.76985,1.28604,109.426,1.2221,-2.32111,0.746001,0.0128381
87.5775,1.65575,-2.87672,66.1036,-2.38654,-1.5704,84.3852,0.961095,1.11748,-1.30632,-0.0128381
91.2325,3.9493,0.506994,89.7281,-1.79749,-1.72175,39.8783,-1.65362,2.76379,2.22874,0.0128381
125.066,-1.24169,-2.30628,63.7849,3.69995,1.74208,53.3663,-1.3721,-0.612243,-2.23482,-0.0128381
154.176,2.60824,2.27766,102.755,-2.86499,1.79044,182.972,-1.08745,-0.48947,0.487215,0.0128381
286.844,-2.77212,2.70847,270.902,2.45655,1.61793,439.016,0.220608,-1.0892,-1.09054,-0.0128381
145.183,-3.52107,2.25985,54.0737,1.87289,-2.85173,108.103,0.174414,-0.5807,1.1716,0.0128381
91.4669,3.79955,-0.874463,49.011,-1.48085,0.701637,63.9518,0.322592,2.59515,-1.5761,-0.0128381
148.2,-3.37512,0.761646,142.392,1.57936,2.49862,112.191,0.422689,-1.917,1.73698,0.0128381
274.484,1.83139,-0.480036,94.0852,-1.96424,1.93572,135.387,-0.699774,3.03666,-2.41575,-0.0128381
121.25,-1.14332,2.31232,53.709,3.75302,1.53024,115.008,0.464698,-0.848956,-0.782088,-0.0128381
435.855,-2.23788,1.605,83.5116,2.40325,1.3431,443.857,-0.393365,-1.84123,-0.2619,-0.0128381
106.644,-1.92399,-1.53751,60.9384,2.01107,2.59771,119.038,0.465716,1.07622,-2.14796,-0.0128381
316.118,-2.32001,2.17973,111.809,1.68399,-2.40228,134.867,0.943234,-0.564195,1.70118,0.0128381
232.558,-1.14031,-1.00354,42.3324,2.51607,1.46225,128.711,-0.50553,2.15972,2.46579,0.0128381
