SignedAcoplanarity,Weight,Phi_PiPlus,Phi_PiMinus,Eta_PiPlus,Eta_PiMinus,Pt_PiPlus,Pt_PiMinus,ipX_PiPlus,ipY_PiPlus,ipZ_PiPlus,ipX_PiMinus,ipY_PiMinus,ipZ_PiMinus
1.85843,1,0.769086,-0.468505,0.214877,2.9724,14.0066,2.39414,0.237604,-0.504016,0.830369,-0.579698,0.809778,0.0906109
2.18376,1,0.880378,-1.90092,-0.20085,-1.63231,5.00259,64.6235,-0.722194,0.461414,-0.515299,0.984675,-0.1606,-0.0679892
4.96558,1,1.70713,0.0854996,0.411923,-0.463433,5.91862,65.3683,-0.5154,-0.395751,0.760095,0.433519,0.00905007,0.901099
3.20273,1,1.20916,0.469749,-3.20665,1.44861,2.87153,4.73386,-0.533156,0.84461,0.0487797,0.578226,-0.812561,-0.0734787
2.61391,1,1.49295,-1.80387,-0.750327,-1.81122,39.6331,21.0849,0.586851,-0.542108,-0.601436,-0.291051,-0.902483,0.317513
1.23699,1,-0.426208,-1.91063,-0.821867,-1.90483,62.6875,11.9199,-0.72039,-0.05154,-0.691651,0.234812,-0.940374,0.246088
5.71841,1,1.13512,-1.8081,-0.649463,-0.378221,8.39916,22.1318,-0.611097,-0.283098,-0.739199,-0.795899,0.380233,-0.471135
2.06124,1,-0.6015,-3.02249,-1.3468,-1.03191,29.8626,28.1008,0.878025,-0.155046,0.452806,0.437935,0.788711,-0.431448
2.58638,1,-0.64704,2.54863,-0.721728,0.734902,8.84459,49.5718,-0.0599691,0.761758,-0.64508,-0.330896,-0.899765,0.284482
2.6884,1,2.84523,-1.28926,-2.84266,-4.15159,21.2681,87.2118,-0.00809053,0.999353,0.0350337,-0.513258,-0.857966,0.021461
2.50956,1,-0.183606,2.97412,-0.557312,-2.81546,28.4741,30.8549,-0.16898,0.824613,-0.53987,-0.222507,-0.974907,0.00683694
3.0627,1,1.30152,-1.85598,-1.44428,-0.596051,45.1454,48.981,-0.0346546,0.902199,0.429926,0.341968,0.444872,-0.827736
5.11532,1,-2.25019,0.993642,1.00236,-0.409689,43.689,16.732,0.129639,-0.857958,-0.497094,0.86423,-0.457431,0.209436
3.58528,1,-2.64247,-0.735306,-0.723021,2.161,50.7975,4.07208,0.436857,-0.897626,0.0585094,-0.672946,0.704054,0.226832
0.990781,1,1.75636,0.498006,-4.13571,-1.4977,10.7473,23.5552,0.765958,0.642699,0.0156866,-0.653435,0.750136,-0.101581
1.90676,1,-1.23165,1.68595,-0.948412,-0.158902,17.3113,23.8375,-0.947581,0.0351748,-0.317573,-0.0880824,0.148046,0.98505
4.7937,1,-1.42417,2.19108,0.0577082,-1.88554,19.078,26.0716,-0.672183,-0.141684,-0.726702,0.815152,-0.509302,-0.275931
0.697616,1,0.29265,-2.71598,0.826953,-1.67805,24.0127,31.3357,-0.710765,0.179126,0.680241,-0.694772,0.707031,0.131906
6.07782,1,1.12286,-1.16656,0.222835,0.290244,41.3984,1.43841,0.104647,0.192915,-0.975619,-0.0975991,-0.341068,-0.934958
1.45233,1,-0.831298,-2.4994,-0.509585,-0.042274,180.427,8.56832,0.712381,0.157408,0.683912,-0.58647,0.795031,-0.154849
1.27685,1,2.19745,-0.881613,-1.65429,-0.619538,23.2504,39.6086,-0.975425,-0.0256415,0.218833,-0.832887,-0.276134,-0.479634
4.40615,1,-0.0330893,-2.89195,0.150861,-1.45684,18.6124,3.39331,-0.0308333,0.91455,0.403296,-0.620297,-0.686348,0.37968
1.89479,1,0.829961,0.0800577,-2.11345,-1.47352,88.9917,60.6993,-0.248238,0.959587,0.132553,0.105213,-0.994374,0.0122614
2.25465,1,-0.212064,2.50213,-0.904273,-1.25625,26.2379,36.0412,0.162101,-0.925572,0.342112,0.242082,0.943003,0.228347
1.05093,1,1.90113,-2.2754,-0.545725,1.65997,7.70545,5.01194,-0.591761,-0.556389,-0.58331,0.382191,-0.907347,-0.175075
1.72035,1,-2.35451,1.00172,-0.632706,-0.267898,22.8691,22.8534,0.788851,-0.250932,-0.561024,-0.727959,0.261705,-0.633708
5.54387,1,1.48075,-0.893644,-1.22485,-0.396957,10.0259,85.5077,-0.997116,-0.0229262,-0.0723479,-0.284942,-0.613944,0.736126
4.68913,1,2.57675,-0.614092,-1.40724,-0.277233,46.8699,29.4432,-0.280886,-0.949313,-0.141096,0.0331943,-0.399385,0.916182
0.933435,1,-1.74561,1.62821,2.52629,1.86926,7.51655,41.6106,0.986518,-0.163644,0.00167918,0.496133,0.830561,-0.253023
5.81997,1,2.30126,0.209054,-1.63166,-1.75542,70.8035,56.5831,0.753881,0.656987,-0.00554452,-0.554915,0.821257,-0.132688
1.40457,1,-1.81814,1.09348,0.0885,-1.56566,42.3043,29.8785,0.904101,-0.259339,-0.339624,-0.443209,-0.80208,-0.400292
2.37663,1,1.00862,-0.0693343,-1.21832,0.428406,26.7861,53.8656,0.885198,-0.462263,0.052317,-0.233721,0.729827,0.642439
3.69922,1,2.16286,-0.694193,3.58867,2.52255,3.81535,18.6667,-0.756598,0.651707,-0.0532668,-0.956309,0.253878,0.144978
5.39401,1,-0.889354,2.12852,-1.43964,-1.04998,15.9059,53.7364,0.0965879,-0.916552,0.388077,-0.908617,-0.402578,0.111112
3.63354,1,-0.0783623,-3.02479,-0.633301,-0.951777,56.1984,4.86846,-0.340205,-0.8496,-0.403039,-0.105753,0.994344,-0.00984339
5.58764,1,-2.84429,0.764455,-1.49607,-0.317665,11.3369,6.89584,0.88582,-0.294191,-0.358851,0.679338,-0.732071,-0.0507068
2.9096,1,2.64548,-0.645119,-1.51007,-3.13347,21.0823,18.898,0.352778,-0.872885,-0.337074,0.944323,0.325382,0.0487902
3.72964,1,-1.95367,2.3502,1.696,-0.573196,17.7419,5.50695,-0.9574,0.286656,-0.0348387,0.433465,-0.295814,-0.851236
1.38921,1,-3.08882,2.27357,0.842156,1.50066,49.795,21.7549,-0.67243,0.250847,-0.696358,-0.89394,0.260748,-0.36453
1.64859,1,1.23748,-1.191,0.271833,-0.704884,17.3499,13.1031,0.740977,-0.411168,0.530936,-0.656512,-0.618089,0.432385
0.0430093,1,-3.11662,-0.065321,-2.00642,-2.84626,33.9452,39.552,0.357851,0.927932,-0.104328,-0.324769,0.944725,-0.0449446
5.55867,1,2.30094,0.060134,1.00682,2.61825,40.2978,3.6403,-0.305828,0.719163,-0.623918,0.506557,-0.859632,-0.0665722
0.567534,1,-2.18593,0.492576,-1.02157,0.276171,2.78853,59.2013,0.675074,0.420346,-0.606288,-0.0296782,0.54924,-0.835137
2.97883,1,2.16099,-0.941752,-0.573111,-2.06594,39.9197,32.5435,-0.38268,0.362483,0.849801,-0.587179,0.770099,-0.249337
0.790326,1,-0.819671,2.74835,-0.198901,-0.566405,21.4145,45.5737,0.0963296,-0.178295,0.97925,-0.0443378,0.808237,0.587186
3.50363,1,2.69888,-0.118416,-2.33624,-1.21234,95.6062,4.80585,-0.982691,-0.0811199,0.16655,-0.552072,0.723936,-0.413682
1.18608,1,-1.43475,2.83966,0.00134575,0.192185,55.418,39.677,-0.981079,-0.134111,0.139633,0.0630189,-0.393945,0.916971
2.71493,1,-1.51263,1.6925,0.857812,-1.0307,31.8114,2.96792,0.49573,0.618954,0.609219,-0.0850499,-0.777785,-0.622749
2.05348,1,-1.03332,1.5327,1.15306,0.755501,17.3533,32.7004,-0.109069,-0.868316,-0.483871,-0.612942,-0.490686,0.619297
6.09114,1,2.57975,-1.25739,3.58348,1.8942,22.9033,13.6057,-0.514777,-0.857323,0.00117257,-0.916532,0.351924,0.190049
2.56561,1,-2.03987,0.926024,2.14695,1.66229,7.70229,16.8815,-0.736644,0.673304,0.0633915,0.567526,-0.814283,0.121894
3.15824,1,0.476067,-2.42133,1.24293,-0.218043,10.4386,29.9124,0.675464,0.516004,-0.526772,-0.174307,-0.126741,0.976501
1.52665,1,-0.950564,1.96577,1.59603,-0.430594,15.2854,18.2162,0.960749,-0.0831219,-0.264675,-0.331967,-0.51772,-0.78852
3.44992,1,-0.699281,0.620894,-0.665613,-0.442725,55.6161,12.8846,0.779326,0.34439,0.523495,-0.614576,0.782851,-0.0971653
1.22545,1,1.03624,2.22745,1.10709,1.99944,39.9137,51.7978,-0.694549,-0.457844,0.554961,-0.198741,0.949948,-0.241043
1.98493,1,-1.21515,-2.51956,1.52507,2.28536,20.7494,86.786,-0.715422,-0.676217,-0.175791,0.948671,-0.291093,0.123642
1.67743,1,-0.549146,-2.29967,1.66836,1.64911,12.4662,39.75,0.761573,0.63607,-0.124184,-0.213056,-0.919468,-0.330432
2.323,1,0.257745,2.65037,1.64709,2.37373,45.6466,29.7426,0.910271,-0.255045,-0.326127,0.843216,-0.504939,0.184454
5.30229,1,-2.669,0.526482,0.957783,2.9437,28.8357,10.9303,-0.214879,0.952037,0.217836,0.159864,0.984871,-0.0668775
3.46736,1,-1.69698,0.766984,0.939843,1.17862,76.3629,0.26512,0.397086,0.653761,0.644142,0.00193571,0.90405,-0.427423
0.120568,1,-1.6652,0.359573,-3.93387,-1.32549,7.90246,22.148,0.0833311,-0.995778,0.0385041,0.565289,-0.813108,0.138937
3.13682,1,-0.179302,2.77457,-0.366045,-0.329665,48.7803,29.5654,0.388165,0.373589,0.842472,0.111048,-0.509385,-0.853344
1.09898,1,2.14611,-1.19605,0.712032,1.18673,2.94277,45.956,-0.248857,0.564446,-0.787065,0.978827,0.099122,-0.179089
3.6723,1,1.74443,-0.639002,2.10742,0.416757,21.8194,23.5616,-0.744291,0.640991,-0.187512,-0.521289,-0.091385,0.848473
1.48895,1,0.39048,-2.93536,0.141787,0.611969,10.2705,26.4216,-0.214118,0.160036,0.963609,-0.303077,0.939401,-0.160221
3.52454,1,-1.97214,1.77322,-1.03679,-0.907637,46.6088,10.1578,0.890332,0.181422,-0.417606,-0.599267,0.520871,0.607925
1.47185,1,-2.37104,-0.118271,-0.477687,-1.69056,53.3982,33.0709,-0.713221,0.275775,0.64441,0.88603,-0.304453,0.349656
3.02761,1,1.65772,-1.37788,-1.98626,-0.826111,16.7448,34.6241,0.62613,0.754907,0.195133,-0.864484,0.244373,-0.43926
1.14483,1,-2.13301,1.09966,-0.259645,-0.861785,36.6121,53.6145,0.770965,-0.313731,-0.554244,-0.495943,-0.512456,-0.70102
3.23665,1,2.69044,-0.834446,-1.28763,-1.12947,15.7848,60.1075,0.697488,-0.506555,-0.506865,0.56412,-0.582643,0.585061
1.51718,1,0.136891,-2.3436,1.53186,1.72448,13.0708,131.574,-0.066165,0.997296,-0.0319903,-0.6846,-0.641973,-0.345245
3.25144,1,-1.03018,1.55664,1.6988,2.20168,62.8358,34.3649,0.484277,0.855502,0.183278,-0.952873,0.296667,-0.0634184
1.01416,1,-1.23566,0.350388,-1.34463,-1.71921,15.0826,47.5043,0.469282,-0.742266,0.478347,0.837491,-0.496536,0.228169
2.12035,1,0.246465,2.60248,-1.41825,-0.184434,9.50155,51.5619,0.308124,0.912736,0.268278,-0.0398146,-0.397733,-0.916637
5.92711,1,1.17943,-1.30997,-2.25911,-1.26315,2.87511,44.3101,0.825187,0.538182,0.171541,0.986774,-0.00914012,0.161845
2.69103,1,-0.074382,2.94296,1.83559,1.50745,0.450135,59.3983,0.950647,0.010364,-0.3101,0.650303,-0.669758,0.358511
0.935831,1,1.893,-1.38942,-0.592364,-0.721713,13.3939,43.2229,-0.93808,-0.0922284,0.333916,-0.908386,0.146402,-0.391666
0.087744,1,-0.247884,2.06661,-0.0110227,-2.04563,39.6497,2.15701,-0.0425615,-0.123627,-0.991416,0.786347,-0.572999,-0.230934
5.51581,1,-2.80052,0.360158,-2.0003,-2.27693,12.5329,10.5801,-0.367455,0.929991,0.00970416,-0.872917,0.468776,-0.135151
1.73051,1,-2.93468,-0.296122,-2.63253,-1.24454,5.1382,28.6818,0.819805,-0.563982,-0.0992201,0.00636612,0.984257,-0.176631
3.03388,1,-2.07127,1.50288,-0.128718,-0.133515,18.6215,47.4271,0.837712,-0.404123,-0.367319,-0.958389,0.101024,0.266992
1.97773,1,-1.30294,0.788798,-1.20283,-2.16221,28.8703,35.5986,0.851079,0.497436,-0.167996,-0.819788,-0.52785,-0.222085
2.5506,1,2.42121,-0.0582197,0.312104,-1.6899,1.45115,32.9258,-0.462582,-0.752454,0.468862,-0.47233,0.858605,-0.199254
0.945178,1,-1.24695,1.92424,0.668217,2.15873,19.1358,44.238,0.0638125,0.616601,0.784686,0.996093,-0.0219922,0.085529
1.1854,1,3.00563,0.0809937,-2.18697,-4.30111,31.466,2.22884,0.775385,-0.601206,-0.193208,-0.723155,0.69045,-0.0180274
5.57658,1,-0.340449,-2.05269,-2.46822,-1.11141,32.068,1.4841,0.000243965,-0.998377,0.0569444,0.590093,0.568214,-0.573519
1.18319,1,-0.68159,3.09687,-1.88519,-1.28387,29.5022,14.0908,0.853817,-0.431904,0.290613,-0.272636,0.943429,0.188709
2.81854,1,-1.25366,0.516014,1.7248,0.454165,63.4513,15.4051,0.449163,0.858171,0.248586,0.538197,-0.160749,-0.827347
2.3456,1,3.00166,-1.36391,1.54145,-1.66945,19.9479,16.5746,-0.627423,0.708476,-0.323113,0.99283,-0.0608313,0.1029
1.81821,1,2.75625,-0.641965,-0.157023,-0.207239,34.9639,14.4953,0.236163,0.808391,0.539194,-0.325271,-0.668297,0.669013
0.481935,1,-1.88392,1.07899,-2.47232,-3.33881,35.6025,46.5819,0.995357,-0.0885186,-0.0378039,0.428986,-0.902329,-0.042118
4.64571,1,0.197154,-0.0728396,1.43967,-0.10032,66.2361,3.00994,0.897684,-0.0190661,-0.440227,0.0417882,0.959128,-0.279868
4.05577,1,-1.00486,0.773535,-1.65977,-1.59645,28.0838,12.5679,-0.934944,0.226327,-0.273234,0.610285,-0.790669,-0.04893
5.43259,1,0.200836,-2.73452,0.5897,1.41229,48.9947,37.8978,-0.174144,0.983865,-0.0410373,0.378503,0.854707,0.355262
0.377479,1,2.00266,-1.88207,1.32188,0.640209,52.5524,16.6021,-0.250057,0.832616,-0.494189,0.0627947,-0.596075,-0.800469
2.49595,1,2.7752,0.173046,0.567857,-1.61869,33.066,20.571,0.563114,0.678201,0.472171,-0.170103,-0.975656,-0.138422
3.98434,1,1.72508,-1.34327,-0.935005,0.0296569,117.676,14.6195,0.994457,0.0789873,-0.0694006,-0.735911,-0.190174,-0.649822
0.315597,1,2.03691,-0.759168,-2.08932,-3.36956,12.5426,30.8178,0.85818,-0.471566,-0.202861,0.285358,0.957914,-0.031163
3.44347,1,-1.98968,1.13834,-1.21019,-2.08511,31.2242,8.5627,-0.0875634,-0.844564,0.528247,-0.828199,-0.520794,-0.207026
2.80425,1,0.953848,-2.43965,2.56294,3.20926,55.2387,11.4929,-0.976107,0.208495,0.061204,0.0343334,-0.998158,-0.0500231
5.21124,1,1.14403,-2.6276,-2.55681,-1.41567,91.7463,0.982859,-0.828714,0.559073,0.0258879,-0.913413,0.181505,0.364326
3.0794,1,-0.557198,1.95615,-2.25592,-1.40392,35.1232,49.4833,0.963839,0.221247,0.148539,-0.575595,-0.774577,-0.262146
1.05349,1,-0.615272,2.37507,-0.398981,0.0720049,16.6802,24.5098,-0.648322,-0.692154,-0.317177,-0.47798,-0.566152,0.67157
3.34226,1,-2.49316,-0.264367,-0.183558,0.023823,44.0041,24.845,0.100429,-0.409661,0.906693,0.185843,0.616774,-0.764887
5.97384,1,2.31466,-2.37112,-0.610578,-0.379015,57.0368,46.5736,0.819121,0.359103,-0.447309,0.711954,-0.419806,-0.562924
2.4921,1,0.585457,-1.89477,1.30118,1.21412,22.7314,65.0593,0.835299,-0.489516,-0.250301,-0.157292,0.854509,0.495049
3.46089,1,-0.737124,3.01174,1.58023,1.95447,38.0687,5.34,-0.828327,0.409633,0.382196,-0.944412,0.176575,-0.27732
1.89458,1,-0.596618,-2.28627,-0.830403,-1.90059,19.2427,40.9613,0.767561,0.527199,0.36457,0.949694,0.204035,-0.237595
1.68302,1,-0.518443,-1.84364,-3.70278,0.229749,0.930746,20.5133,-0.213552,0.976373,-0.0330236,-0.809179,0.0865556,-0.581153
6.00896,1,-1.63919,0.265501,3.20584,-0.837626,2.19689,11.6478,0.386626,0.919051,0.0765821,0.0307749,0.95401,0.298191
0.653958,1,-0.787023,2.35884,0.0626131,-1.02451,22.5442,27.8581,0.282735,0.198807,-0.938369,0.307138,-0.733811,-0.60596
6.0136,1,2.73248,-0.684111,-0.216826,-0.290993,43.533,33.2234,0.364605,0.919974,0.143917,0.597618,0.791783,-0.126226
2.62596,1,1.98003,1.4596,1.94132,0.167083,11.0589,58.9708,0.967157,0.250066,0.0455485,-0.460582,0.197586,-0.865346
4.53433,1,2.63266,-0.524241,-0.783891,-0.870319,47.9192,57.4928,0.507973,-0.423631,-0.750001,-0.297659,-0.930929,0.211592
1.42793,1,2.03859,-0.892921,0.0690531,-0.337324,35.9526,15.4075,0.637537,0.37422,-0.673429,0.716681,0.298969,0.630068
3.54122,1,1.32556,-1.81836,1.41957,-0.649832,1.15222,34.4513,-0.675304,-0.623046,0.394687,0.858984,0.13727,-0.493259
2.90981,1,1.61,-3.03261,0.584359,-1.48307,18.6955,14.9526,-0.707439,0.351573,-0.613129,0.647718,-0.712035,-0.271048
3.37032,1,2.33511,1.42034,-1.50115,-1.27167,30.2459,169.334,0.444061,-0.794976,-0.413308,-0.323327,0.82357,0.466039
1.7059,1,-2.7952,0.0744422,-2.04136,-0.658481,31.0541,10.2542,-0.751815,-0.613432,0.241818,-0.277201,-0.833148,-0.478564
3.00654,1,-3.11544,-0.519199,0.939748,1.1801,11.5152,46.8542,0.694719,-0.343035,0.632212,0.833305,-0.134483,-0.536206
3.73233,1,0.650218,-2.02667,-2.45744,-1.19741,31.3524,41.061,0.115187,-0.989478,-0.0875476,-0.955035,0.272518,0.116801
3.15578,1,0.913785,-2.28523,-2.20441,-3.96203,42.6468,4.63215,0.926539,-0.371265,0.0607312,-0.565062,0.824992,-0.00963117
1.37364,1,2.24824,-0.789272,-2.34396,-5.27707,20.6985,9.05035,-0.879317,0.443443,0.173666,-0.893498,-0.449056,-0.00317266
3.90778,1,2.29636,0.0717007,-0.0217046,-2.00743,120.027,7.12349,-0.183089,-0.134134,0.973903,0.0631324,0.997327,0.0367773
2.81261,1,2.60235,-0.899341,-1.17773,0.579554,17.2905,50.5549,-0.0279808,0.938458,0.344258,-0.473271,-0.744496,-0.470893
0.149194,1,0.346335,-2.64325,2.27364,0.979153,28.5694,45.9134,-0.940127,0.299396,0.162857,0.0525794,0.906325,0.419298
4.64666,1,-2.56448,0.390946,-2.71147,0.184986,12.2101,0.341735,0.59087,-0.806733,-0.00734251,-0.110389,-0.206788,0.972138
1.89192,1,2.59602,-0.841758,2.26039,1.63394,28.9024,33.4465,0.930752,0.341598,0.130425,-0.967519,-0.106327,0.22935
3.55908,1,-3.13013,-0.627929,-1.59964,-0.435187,21.0466,4.17892,-0.891367,0.255943,0.37411,-0.0149905,0.594106,-0.804247
0.292695,1,0.287098,3.02212,0.970701,2.10214,2.22742,46.7359,-0.481881,0.854304,0.194822,-0.0802729,0.995557,-0.0492111
5.29342,1,-3.08891,-0.43959,-1.64016,-2.65622,35.4256,10.3762,-0.623586,0.745543,0.235172,-0.0993211,0.992426,-0.0722862
4.57534,1,-1.09572,1.6598,0.805873,2.14165,61.6388,8.64702,0.687385,0.659691,0.303824,-0.241016,-0.945439,0.219218
0.927587,1,2.05064,-0.22686,0.302782,1.49668,21.5888,45.8558,-0.545925,0.0062538,-0.837811,0.866777,-0.259842,-0.425653
0.779939,1,2.25873,-1.18579,0.510924,-1.14707,3.7941,53.4424,0.747022,0.170223,0.642637,0.469243,-0.676625,0.567441
0.156607,1,-1.32116,1.27031,-2.9657,-3.48184,6.19686,61.8816,0.868026,-0.491365,0.0713527,0.899031,0.435864,0.0420107
2.67026,1,-0.249792,-2.40942,-2.35379,-2.0092,31.559,62.0274,0.507464,-0.851091,0.134627,-0.559256,0.828142,-0.0375996
3.0456,1,2.98527,1.50943,0.00122743,0.976965,2.44325,78.4303,0.115204,0.736188,-0.6669,-0.222862,-0.727469,0.648939
0.530138,1,-1.09746,1.87724,0.435442,-0.784886,23.6091,30.2173,-0.781971,-0.549263,-0.29467,-0.969378,-0.231101,0.0830588
3.18219,1,0.447261,2.85151,1.63576,-0.293855,3.69306,83.2722,-0.00718428,0.985422,-0.169976,-0.271718,-0.961138,-0.0488115
4.54298,1,-0.437781,2.5257,-3.6723,-2.46969,24.3309,22.4161,-0.843873,0.534171,-0.0503977,0.406496,0.913044,0.0333474
3.35913,1,-0.209176,-2.93514,0.853637,1.66382,20.5488,15.1301,-0.549138,-0.733577,0.400391,-0.711234,0.667726,-0.219745
0.734038,1,-0.00373686,-2.80105,0.537614,0.692977,14.2222,16.2934,-0.471749,-0.284096,0.834711,0.381617,0.565092,0.731464
1.34543,1,0.274791,-1.37725,-0.243068,-1.66767,21.5861,6.79273,-0.289777,0.953564,-0.082129,0.647432,0.72651,-0.230252
1.39496,1,-2.22684,-2.70634,-0.179915,-0.858614,149.463,12.299,-0.795495,0.605132,0.0316693,-0.327391,0.939318,-0.102459
2.19899,1,-1.32244,1.72607,1.94213,1.50899,52.6399,31.5001,-0.497431,0.824476,0.269818,0.891448,0.432653,-0.134656
2.17571,1,-0.396743,2.65788,1.31117,1.84105,20.3058,48.1858,0.839999,-0.214355,-0.498451,-0.0043463,-0.988911,0.148446
0.613437,1,-1.5219,1.42043,-1.24117,-2.05398,34.4899,31.6695,-0.954054,-0.265904,0.138116,-0.586254,0.789721,0.180686
2.79734,1,-0.247392,0.913762,1.77847,-0.690387,3.5119,38.6599,0.884098,-0.334302,-0.326518,-0.870808,0.319066,-0.37402
3.10796,1,-2.76489,2.17415,-2.75683,-1.35615,61.4999,1.95564,-0.667372,-0.736002,0.113643,0.950484,-0.0263652,-0.309652
2.09574,1,-3.13941,1.6685,-0.566997,-0.650056,2.63495,108.177,0.267242,0.852052,-0.450099,0.00809123,0.574061,0.818773
1.3913,1,-0.732431,1.896,-2.46914,-1.94017,55.5534,6.57078,0.906505,0.416776,0.0674205,0.692988,-0.675212,-0.252699
1.40807,1,2.55445,-0.504737,-0.0425853,-0.788203,38.3832,31.1557,0.223955,0.264426,-0.938042,0.596611,0.785798,0.163023
1.76607,1,-2.93972,0.435273,1.77934,0.888378,37.5857,17.136,0.354636,0.916613,0.18454,-0.0775409,-0.893357,0.442606
1.69058,1,1.7914,-0.769729,-0.0265882,-2.21563,22.327,26.8362,0.815617,0.167818,-0.55372,0.700537,-0.680267,0.215604
0.537728,1,1.40196,-1.63014,-1.35627,-0.951912,12.7709,63.4324,-0.86843,-0.397271,-0.296655,-0.342515,0.705496,-0.62045
4.62743,1,0.779358,-2.56639,-2.37176,-0.411581,8.16905,22.9462,0.989368,0.044647,0.138413,0.630554,-0.535169,-0.562135
0.65287,1,-0.962379,2.4403,0.0470978,1.16461,25.8165,58.69,-0.134834,-0.0370658,0.990175,0.825716,-0.20246,0.526501
0.583819,1,2.10818,-0.809011,-0.701791,-0.419187,18.0924,29.1413,-0.142964,0.607101,0.781659,-0.00134727,-0.513179,0.85828
2.0057,1,1.82882,-1.24759,1.95418,1.93681,35.8387,56.4188,-0.99744,-0.00993835,-0.0708181,0.840301,-0.496682,-0.217258
0.368662,1,-1.03978,1.51497,1.45,1.65318,39.4332,8.22392,-0.0387374,-0.922101,-0.385006,-0.784345,0.582353,-0.213701
5.3981,1,1.16346,-2.18082,-0.13652,-2.57017,3.30502,18.1119,-0.845422,0.298736,-0.44274,-0.99612,0.0230061,0.0849485
2.47175,1,-0.369169,1.81803,2.00994,-1.02927,48.6876,8.83653,-0.946612,-0.237958,0.217487,0.709975,0.61383,0.345179
3.81484,1,-2.45699,1.14285,1.0059,1.90172,31.7903,38.7607,-0.670364,0.740788,-0.0429494,0.992625,-0.0325527,-0.116774
1.58881,1,3.12222,0.0363839,-3.20018,-3.56217,1.49966,48.9353,0.577894,0.814821,-0.0458846,0.821364,0.568398,0.0477971
0.457046,1,2.13116,0.0908858,-1.36801,0.799404,3.025,23.8621,-0.958505,0.0156935,0.284643,-0.543395,-0.51544,0.662604
0.096457,1,0.263809,2.60101,2.52596,3.74304,32.6042,19.1252,-0.0617181,-0.996767,0.0514372,0.332277,-0.942476,0.0364874
1.07309,1,-1.60699,1.35814,-3.43481,-1.3947,3.68721,35.1567,0.413915,0.908366,-0.0595453,-0.841158,-0.436533,-0.319204
2.8531,1,0.369235,-2.54105,-4.68103,-3.68854,56.462,34.3233,0.21828,0.975832,0.0103038,0.99904,0.0136097,-0.0416369
1.99183,1,2.08787,-0.66466,2.62854,1.71695,48.3438,13.7873,0.37223,0.923783,-0.0898334,-0.681537,0.644451,0.346685
0.128614,1,0.555944,-1.26156,-1.41999,-3.67153,37.8397,0.847415,-0.0384805,0.96859,0.245668,-0.929528,0.367342,-0.0322147
2.9649,1,-1.51515,1.86167,-1.2959,1.90542,23.8583,7.67175,0.47835,-0.74913,0.458242,-0.3289,0.898542,-0.290598
1.66649,1,2.18145,-1.3095,-2.80501,-1.33005,14.2096,26.8275,-0.963864,0.250005,0.0920035,-0.697602,0.57975,-0.421001
3.45086,1,-0.519768,-2.94023,2.16874,1.60756,13.2066,20.5971,-0.875657,0.427195,0.225229,-0.726825,-0.592818,-0.346832
4.4834,1,3.05006,-0.248146,2.58833,1.92523,62.7138,12.6306,-0.0692772,-0.997592,0.00335464,-0.8141,0.512704,0.272717
1.5639,1,3.06107,-0.113184,1.46567,1.3101,23.651,18.1096,0.00181763,-0.999194,0.0400929,0.843009,-0.197296,-0.50041
1.52115,1,1.02703,-1.842,-1.43687,0.719868,3.13674,6.82565,0.10198,0.903564,0.416139,-0.976482,0.192432,-0.0972227
2.13761,1,-3.1071,-0.138309,1.25348,-0.174186,31.9544,37.4126,0.844999,0.0909828,0.526972,-0.193382,-0.903463,-0.382568
6.2693,1,-1.46444,2.84051,4.00197,0.559843,6.12111,19.3743,-0.683082,0.729759,0.0291894,0.565478,0.275855,0.777264
1.92907,1,2.10994,-1.13282,2.52346,2.08999,30.3808,49.0253,0.676382,0.735127,-0.0457716,-0.451918,0.858211,0.243399
1.99172,1,1.01845,3.11952,0.665578,-2.48137,54.9838,1.80881,0.19591,0.557562,-0.806687,0.597383,-0.795242,-0.103552
3.20827,1,-2.02997,1.25127,-1.53519,-1.39905,32.7843,9.24344,0.9655,0.107864,-0.237014,-0.570981,0.768345,0.289181
1.01558,1,-2.1129,0.632503,-0.158934,-1.92262,7.047,37.7106,-0.451365,0.418679,-0.788022,-0.726718,0.684796,-0.0541812
1.92585,1,2.62704,-1.22851,2.62947,1.94676,35.253,1.28941,0.589649,0.807485,0.0168029,-0.527343,0.804772,0.272491
2.76404,1,0.376016,3.12777,-0.189746,-0.5433,43.4033,42.7883,0.132198,-0.699773,-0.702026,-0.464573,0.328591,0.822314
1.87452,1,3.09318,2.70614,0.162347,-2.47438,55.0752,3.73347,0.075745,-0.728983,0.680329,-0.885336,-0.453232,0.103736
5.72634,1,1.01419,-1.98847,0.647163,0.65414,41.5869,20.3853,0.320296,-0.710724,0.626324,0.941591,-0.226588,0.249126
2.25292,1,2.0652,-1.19229,-0.311682,1.08756,33.6573,28.074,-0.46599,-0.511093,-0.722245,0.916369,0.399564,0.024833
1.34927,1,1.62222,-1.14005,4.589,1.81389,4.20288,16.403,0.324221,-0.945779,0.0195392,-0.961256,-0.270698,0.0520495
0.773412,1,2.67085,-0.571355,-0.581309,-1.60418,20.7542,47.8552,0.614564,0.690369,-0.381708,0.722912,0.683682,0.0998903
0.38765,1,1.42804,-1.24642,0.658523,0.0887196,46.5611,9.53195,0.0313131,0.578046,-0.815403,0.452906,0.0689816,-0.888885
